	Desc	Paliwo	Stan	Rok	Przebieg	Cena
430	BMW X3 I (E83) 2.0d	diesel	sprawny	2006.0	298000.0	20900.0
431	BMW SERIA 5 535 *Gwarancja*	diesel	sprawny	2005.0	220000.0	36400.0
432	BMW SERIA 3 IV (E46)	benzyna	sprawny	2003.0	277000.0	15999.0
433	BMW SERIA 5 BMW 520d xDrive Limuzyna | Oferta specjalna ważna do 23.03.2019 |	diesel	bezwypadkowy	2017.0	7800.0	195900.0
434	BMW SERIA 5 G30 (2017-)	benzyna	bezwypadkowy	2018.0	25388.0	239900.0
435	BMW SERIA 5 Automat !!! BMW 530 XD !!! 4x4 !	diesel	sprawny	2008.0	372000.0	43900.0
436	BMW SERIA 5 520 2.0 * BMW 520D * Gwarancja !!!	diesel	sprawny	2010.0	137474.0	49999.0
437	BMW SERIA 3 BMW 318d KOMBI 2013r., FV 23%, Gwarancja!!	diesel	bezwypadkowy	2013.0	171776.0	58302.0
438	BMW SERIA 3 BMW 316d, Automat, 2017r., FV 23%, Gwarancja!!	diesel	bezwypadkowy	2017.0	17173.0	117465.0
439	BMW SERIA 3 BMW 316d Automat, 2017r., FV 23%, Gwarancja!!	diesel	bezwypadkowy	2017.0	24248.0	116481.0
440	BMW SERIA 5 528 XDRIVE + M PAKIET + Salon PL + 1 WŁ + 100% Serwis BMW !!!	benzyna	bezwypadkowy	2012.0	73000.0	86666.0
441	BMW SERIA 5 550 BMW M550i Performance xDrive Webasto Salon PL Fv23% Cesja leasin	benzyna	sprawny	2017.0	18830.0	439900.0
442	BMW SERIA 5 520 BMW 520D G30 M pakiet FV 23%	diesel	sprawny	2017.0	9475.0	189900.0
443	BMW SERIA 5 520 2.0 184KM Panorama BiXenon Skóra 100%Bezwyp Full Serwis BMW ASO	diesel	bezwypadkowy	2011.0	239000.0	64900.0
444	BMW SERIA 3 BMW 320 F30 2.0 Twin Power Turbo 163 KM, Xenon, LED, Navi, Gwarancja	diesel	bezwypadkowy	2013.0	182998.0	49900.0
445	BMW X5 III (F15) X DRIVE + Automat + Salon PL + 1 Wł + 100% Serwis BMW !!!	diesel	bezwypadkowy	2014.0	122000.0	157999.0
446	BMW SERIA 5 BMW 520D 185KM Navi, Ksenony , Mały Przebieg Opłacony !!!	diesel	bezwypadkowy	2011.0	157000.0	51999.0
447	BMW SERIA 3 BMW 320 F30 2.0 Twin Power Turbo 163KM, Full wersja, Gwarancja!!	diesel	bezwypadkowy	2013.0	183006.0	59900.0
448	BMW SERIA 1 118d	diesel	bezwypadkowy	2010.0	151000.0	26900.0
449	BMW SERIA 2 LUXSURY	benzyna	sprawny	2015.0	37770.0	89900.0
450	BMW SERIA 5	diesel	bezwypadkowy	2012.0	150000.0	69900.0
451	BMW SERIA 5 530D	diesel	bezwypadkowy	2004.0	268000.0	22900.0
452	BMW SERIA 3 320d	diesel	sprawny	2008.0	237000.0	26800.0
453	BMW SERIA 3	benzyna	bezwypadkowy	2006.0	198482.0	22900.0
454	BMW SERIA 5	benzyna	sprawny	2014.0	4600.0	129500.0
455	BMW X1 I (E84)	diesel	bezwypadkowy	2012.0	190000.0	45387.0
456	BMW SERIA 1 100% orginał ksiażka serwisowa	diesel	bezwypadkowy	2004.0	235254.0	16900.0
457	BMW X5 III (F15) 13-, X5 M	benzyna	sprawny	2017.0	33401.0	297368.0
458	BMW xDrive MPerformance	diesel	sprawny	2014.0	93000.0	129900.0
459	BMW SERIA 1 118	diesel	bezwypadkowy	2008.0	290000.0	23900.0
460	BMW SERIA 3 318	diesel	sprawny	2007.0	175000.0	29000.0
461	BMW Auto Punkt	benzyna	uszkodzony	2014.0	1712.0	59382.0
462	BMW M3 Auto Punkt	benzyna	uszkodzony	2015.0	10070.0	36700.0
463	BMW SERIA 5 520d	diesel	sprawny	2008.0	215000.0	32900.0
464	BMW Z4 II (E89)	benzyna	sprawny	2014.0	133600.0	82500.0
465	BMW SERIA 3 320	diesel	bezwypadkowy	2010.0	175000.0	29500.0
466	BMW SERIA 1 118d	diesel	bezwypadkowy	2008.0	240000.0	19900.0
467	BMW SERIA 3 320d	diesel	bezwypadkowy	2006.0	193730.0	19900.0
468	BMW SERIA 7 730d	diesel	bezwypadkowy	2007.0	269000.0	36900.0
469	BMW SERIA 3 318i	benzyna	bezwypadkowy	2005.0	171000.0	22900.0
470	BMW SERIA 3 318d	diesel	bezwypadkowy	2012.0	131000.0	49900.0
471	BMW SERIA 5 530	diesel	sprawny	2012.0	94000.0	83700.0
472	BMW SERIA 2 LUXSURY	benzyna	sprawny	2015.0	37770.0	89900.0
473	BMW SERIA 5	benzyna	sprawny	2014.0	4600.0	129500.0
474	BMW X1 I (E84)	diesel	bezwypadkowy	2012.0	190000.0	45387.0
475	BMW X5 III (F15) F15 2013	diesel	bezwypadkowy	2017.0	30295.0	229900.0
476	BMW SERIA 3 318d Modern Line	diesel	sprawny	2013.0	196317.0	46900.0
477	BMW SERIA 3 318 F30/Automat/Business	diesel	sprawny	2015.0	167700.0	64900.0
478	BMW SERIA 3 IV (E46) 320d	diesel	sprawny	2004.0	23000.0	11000.0
479	BMW SERIA 5 530d Touring Luxury Line	diesel	bezwypadkowy	2016.0	25650.0	229600.0
480	BMW SERIA 3 335 faktura vat	benzyna	sprawny	2013.0	150000.0	129000.0
481	BMW SERIA 3 320d Wersja SPORT	diesel	sprawny	2005.0	194650.0	19300.0
482	BMW SERIA 3 320 Opłacony, automat	benzyna	sprawny	2007.0	105000.0	24500.0
483	BMW SERIA 5 Sprowadzony ze Szwajcarii. Zadbany.	benzyna	sprawny	2008.0	159000.0	32900.0
484	BMW SERIA 5 525d Touring Sport-line	diesel	bezwypadkowy	2016.0	24201.0	199692.0
485	BMW SERIA 5 525d aut,Limuzyna,Stan+++++	diesel	bezwypadkowy	2007.0	314519.0	31500.0
487	BMW X1 F48 BMW X1 sDrive20d | Oferta specjalna ważna do 23.03.2019 |	diesel	bezwypadkowy	2017.0	12800.0	135900.0
488	BMW SERIA 5 BMW 520d xDrive Limuzyna | Pakiet sportowy M | Fotele z pamięcią |	diesel	sprawny	2018.0	14700.0	249000.0
489	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	sprawny	2017.0	30950.0	199900.0
490	BMW X6 I (E71) BMW X6 xDrive30d | Oferta Specjalna | GardX | 2018 | M Sport Edition	diesel	bezwypadkowy	2018.0	6000.0	320245.0
491	BMW SERIA 3 BMW 318d F30 150KM , A/T , Salon PL , F-ra VAT 23% ,	diesel	bezwypadkowy	2016.0	71053.0	89700.0
492	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	bezwypadkowy	2017.0	36650.0	199900.0
493	BMW SERIA 3 BMW 320d GT XDRIVE AUTOMAT, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2015.0	107293.0	86961.0
494	BMW SERIA 1 120 BMW 120 D coupe z pakietem stylistycznym M SPORT	diesel	bezwypadkowy	2008.0	164000.0	26500.0
495	BMW SERIA 3 BMW 320 D 163 KM XENON , PÓŁSKÓRA, BEZWYPADKOWY	diesel	bezwypadkowy	2006.0	246000.0	23400.0
496	BMW SERIA 7 BMW 745 Samochód jest bezwypadkowy Samochod jest kolo Hanoweru, Niem	benzyna	bezwypadkowy	2004.0	249880.0	19788.0
497	BMW SERIA 3 IV (E46) 316 1.9 * BMW E36 * Compackt * Super stan !!!	benzyna	bezwypadkowy	2000.0	155832.0	8999.0
498	BMW X5 I (E53) BMW X5 3.0D 184 KM Automat ! Bogata Opcja ! Możiwa Zamiana	diesel	sprawny	2001.0	297000.0	24900.0
499	BMW SERIA 3 BMW 320d 190KM xDrive Automat, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2015.0	130428.0	95202.0
500	BMW SERIA 3 320 BMW 320 I E 90 kabriolet sztywny dach	benzyna	sprawny	2007.0	129484.0	42900.0
501	BMW X6 I (E71) F16 2014	diesel	bezwypadkowy	2015.0	99895.0	219900.0
502	BMW SERIA 1 , GAZ, Klima	benzyna	bezwypadkowy	2005.0	148521.0	28300.0
504	BMW SERIA 3 IV (E46) 316 1.9 * BMW E36 * Compackt * Super stan !!!	benzyna	bezwypadkowy	2000.0	155832.0	8999.0
505	BMW SERIA 3 BMW 320d 190KM xDrive Automat, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2015.0	130428.0	95202.0
506	BMW SERIA 3 320 BMW 320 I E 90 kabriolet sztywny dach	benzyna	sprawny	2007.0	129484.0	42900.0
507	BMW X6 I (E71) F16 2014	diesel	bezwypadkowy	2015.0	99895.0	219900.0
508	BMW SERIA 1 , GAZ, Klima	benzyna	bezwypadkowy	2005.0	148521.0	28300.0
510	BMW SERIA 3 335i xDrive	benzyna	uszkodzony	2009.0	195720.0	17900.0
511	BMW SERIA 3 IV (E46)	benzyna	sprawny	2002.0	215000.0	12300.0
512	BMW SERIA 5 520 2,0 diesel 184KM zarejestrowany m-pakiet	diesel	sprawny	2012.0	145000.0	69900.0
513	BMW X3 I (E83) , 174 KM, 4X4, Klimatronic	diesel	bezwypadkowy	2008.0	241805.0	28000.0
514	BMW SERIA 3 , 1. Właściciel, 174 KM, Xenon, Klimatronic, Tempomat,	diesel	bezwypadkowy	2008.0	138825.0	25000.0
515	BMW Z4 II (E89) Serwis ASO! Automatyczna skrzynia dwusprzęgłowa! Cabrio!	benzyna	sprawny	2009.0	95000.0	89900.0
517	BMW SERIA 5 G30 190 PS gwarancja do 24.08.2020	diesel	bezwypadkowy	2017.0	9600.0	180808.0
518	BMW X4 II Nowy model, Spełniamy marzenia najtaniej!	benzyna	bezwypadkowy	2019.0	1.0	169900.0
519	BMW SERIA 7 730 Polski Salon | Pierwszy właściciel	diesel	bezwypadkowy	2010.0	254486.0	69889.0
520	BMW X6 I (E71) [F16/F86] 14-, xDrive40d	diesel	sprawny	2016.0	44909.0	227147.0
521	BMW SERIA 5 520d xDrive M Pakiet, Touring, Arakcyjne finansoanie	diesel	bezwypadkowy	2018.0	4.0	219900.0
523	BMW X1 I (E84) xDrive20d	diesel	bezwypadkowy	2010.0	103000.0	54000.0
524	BMW SERIA 3 318 2,0d	diesel	sprawny	2007.0	213000.0	20900.0
525	BMW SERIA 3 IV (E46) 320	diesel	sprawny	2004.0	135000.0	16900.0
526	BMW SERIA 5 IV (E39) 530 automat	diesel	sprawny	2001.0	346000.0	7900.0
528	BMW SERIA 5 aut sedan 4DR KR9J735	diesel	bezwypadkowy	2015.0	86264.0	95600.0
529	BMW SERIA 3 Krajowa serwisowana, KR7R154	diesel	sprawny	2016.0	30782.0	83500.0
530	BMW X5 III (F15) Auto Punkt	benzyna	uszkodzony	2013.0	38568.0	74133.0
531	BMW SERIA 5 528 XI Auto Punkt	benzyna	uszkodzony	2013.0	26990.0	32906.0
532	BMW X6 I (E71) xDrive35i Auto Punkt	benzyna	sprawny	2013.0	16729.0	234503.0
533	BMW i3 I I3 Auto Punkt	nap	sprawny	2014.0	500.0	177768.0
534	BMW X5 I (E53) Sprowadzona Zarejestrowana	benzyna	bezwypadkowy	2001.0	288000.0	25500.0
535	BMW SERIA 3 320 d 184KM	diesel	uszkodzony	2011.0	170000.0	15500.0
536	BMW SERIA 3 XENON***AUTOMAT***2,0 BENZYNA	benzyna	bezwypadkowy	2006.0	155000.0	25900.0
537	BMW SERIA 5 zarejestrowany*stan idealny*automat	diesel	bezwypadkowy	2003.0	284000.0	7800.0
538	BMW X3 I (E83) M pakiet	diesel	bezwypadkowy	2006.0	245000.0	24900.0
539	BMW X1 F48 *Full LED*Gwarancja*MPakiet*	benzyna	sprawny	2016.0	16500.0	126900.0
540	BMW SERIA 3 IV (E46) 320 Klimatronic	diesel	sprawny	2002.0	318000.0	4900.0
541	BMW X1 I (E84) 2.0d S-Drive	diesel	sprawny	2009.0	215000.0	35900.0
542	BMW X5 III (F15) 35i XDRIVE 306PS!!!!	benzyna	sprawny	2013.0	45200.0	149900.0
545	BMW X3 I (E83) 2.0 D	diesel	bezwypadkowy	2006.0	239000.0	27500.0
546	BMW SERIA 3 318 2.0 Benzyna 143KM	benzyna	sprawny	2008.0	128000.0	21900.0
547	BMW SERIA 3 IV (E46) 318i	benzyna	sprawny	2000.0	252699.0	10900.0
548	BMW X4 I [F26] Auto Punkt	benzyna	uszkodzony	2014.0	6696.0	65700.0
549	BMW SERIA 5 IV (E39) 520d	diesel	bezwypadkowy	2002.0	395000.0	6700.0
551	BMW SERIA 3 IV (E46) 318	benzyna	sprawny	2000.0	275000.0	5500.0
552	BMW SERIA 3 IV (E46) , GAZ	benzyna	bezwypadkowy	1999.0	293818.0	6000.0
553	BMW , Salon Polska, 1. Właściciel, Serwis ASO	benzyna	bezwypadkowy	2016.0	47607.0	70000.0
554	BMW SERIA 3 II (E30) SERIA 3	benzyna	bezwypadkowy	1981.0	150000.0	39000.0
555	BMW SERIA 5 d Touring Steptronic	diesel	sprawny	2004.0	278523.0	25900.0
557	BMW SERIA 5 d G30 xDrive Steptronic	diesel	sprawny	2018.0	12800.0	172199.0
558	BMW SERIA 1 116	diesel	uszkodzony	2011.0	144493.0	15900.0
559	BMW SERIA 3 CLASSIC	diesel	bezwypadkowy	2014.0	180966.0	58111.0
560	BMW SERIA 1 Zadbany!!	diesel	sprawny	2009.0	226986.0	23900.0
561	BMW SERIA 5 520d	diesel	sprawny	2009.0	195000.0	31500.0
562	BMW SERIA 3 318i	benzyna	bezwypadkowy	2006.0	202300.0	22800.0
563	BMW SERIA 5 535d	diesel	sprawny	2007.0	290000.0	43665.0
564	BMW SERIA 5 540	benzyna	bezwypadkowy	2007.0	170000.0	49900.0
565	BMW SERIA 5 530 BMW SERIA 5 530 xDrive,Head Up, Gwarancja FV 23%	diesel	bezwypadkowy	2015.0	108000.0	130242.0
566	BMW SERIA 5 525d aut	diesel	sprawny	2006.0	275100.0	29900.0
567	BMW SERIA 5 PACK SPORT	diesel	bezwypadkowy	2004.0	237880.0	26500.0
568	BMW SERIA 5 BMW 520d 215KM Fuul Opcja !! Duża Navi !! 2xPDC !! Klimatronik !!	diesel	bezwypadkowy	2009.0	131300.0	37900.0
569	BMW SERIA 4 BMW 420 2.0, 163KM, Gran Coupe, Jak nowy, Serwis, Gwarancja!!	diesel	bezwypadkowy	2014.0	184596.0	75900.0
570	BMW SERIA 1 116 Klimatyzacja	benzyna	sprawny	2006.0	249000.0	16900.0
571	BMW Z4 stan bdb, automat	benzyna	bezwypadkowy	2007.0	70000.0	54800.0
572	BMW i3 I Auto Punkt	nap	uszkodzony	2015.0	6625.0	48035.0
573	BMW SERIA 5 520 *Gwarancja*	diesel	sprawny	2008.0	215000.0	32900.0
574	BMW SERIA 3 318D 122KM	diesel	sprawny	2007.0	247100.0	17500.0
575	BMW X5 I (E53) 3.0d	diesel	uszkodzony	2004.0	415000.0	13500.0
576	BMW X1 F48 Auto Punkt `	benzyna	uszkodzony	2015.0	23878.0	51818.0
577	BMW i8 I FV23% SalonPL	technologia	bezwypadkowy	2014.0	63800.0	379900.0
578	BMW X3 I (E83) 204KM	diesel	bezwypadkowy	2004.0	271221.0	20900.0
579	BMW 2.0 Diesel Jak nowa !	diesel	bezwypadkowy	2014.0	115000.0	69999.0
581	BMW SERIA 5 BMW 518D Automat SEDAN KR7J073 Krajowy, Serwisowany, FV23%	diesel	sprawny	2015.0	83785.0	97199.0
582	BMW SERIA 5 BMW 530d xDrive Automat, Navi, FV 23%, Gwarancja!!	diesel	sprawny	2016.0	185033.0	165558.0
583	BMW SERIA 3 BMW 320 D Krajowa, 190 KM 430 Nm , Sportowe Zawies	diesel	sprawny	2005.0	302850.0	21900.0
584	BMW X3 II (F25) BMW X3 sDrive18d Advantage, Automat, 2017r., FV 23%, Gwarancja!!	diesel	bezwypadkowy	2017.0	14333.0	156333.0
585	BMW SERIA 5 BMW Seria 5 F10 525d xDrive M-Pakiet,FV 23%, Gwarancja!!	diesel	sprawny	2015.0	154911.0	143664.0
586	BMW SERIA 3 Bmw 320 Navi Bi Xenon Skóra 163 KM Alu 2011	diesel	bezwypadkowy	2011.0	179000.0	39900.0
587	BMW SERIA 4 BMW 430i Coupe Cabrio xDrive 252 KM, FV 23 %, Gwarancja!!	benzyna	sprawny	2016.0	84059.0	172077.0
588	BMW SERIA 6 BMW 640i xDrive Gran Turismo | Oferta specjalna ważna do 23.03.2019	benzyna	bezwypadkowy	2018.0	14350.0	306900.0
589	BMW SERIA 5 525d aut	diesel	sprawny	2006.0	275100.0	29900.0
590	BMW SERIA 5 PACK SPORT	diesel	bezwypadkowy	2004.0	237880.0	26500.0
591	BMW SERIA 3 IV (E46) SEDAN SUPER PRZEBIEG 62TYS	benzyna	uszkodzony	2000.0	62429.0	9300.0
592	BMW SERIA 5 WX81503 # 520d # Automat # Udokumentowany przebieg #	diesel	sprawny	2015.0	55994.0	97999.0
593	BMW SERIA 3 328 2.0i TwinPowerTurbo 245KM*Skóra*Alu	benzyna	sprawny	2015.0	69830.0	59990.0
594	BMW SERIA 3 320 2.0 Benzyna 150KM sERWIS	benzyna	sprawny	2005.0	163000.0	20800.0
595	BMW SERIA 5 IV (E39) Bixenony zadbana zarejestrowana poliftowa	diesel	sprawny	2001.0	320000.0	7500.0
596	BMW SERIA 3 318D_2,0 Diesel 122 KM_OKAZJA_NEXT-CAR.PL	diesel	bezwypadkowy	2006.0	196049.0	21500.0
597	BMW SERIA 5 530 skóra, bi-xenon, nawi, automat	diesel	sprawny	2012.0	226000.0	81900.0
598	BMW SERIA 1 2.0D 116KM LIFT NAWIGACJA K.SERWISOWA	diesel	sprawny	2010.0	191000.0	22800.0
599	BMW X3 I (E83) 2.0D 4x4 Serwis Oryginał Gwarancja 15miesięcy!!!	diesel	bezwypadkowy	2007.0	239000.0	29900.0
600	BMW SERIA 5 IV (E39) Bixenony zadbana zarejestrowana poliftowa	diesel	sprawny	2001.0	320000.0	7500.0
601	BMW SERIA 3 318D_2,0 Diesel 122 KM_OKAZJA_NEXT-CAR.PL	diesel	bezwypadkowy	2006.0	196049.0	21500.0
602	BMW SERIA 5 530 skóra, bi-xenon, nawi, automat	diesel	sprawny	2012.0	226000.0	81900.0
603	BMW SERIA 1 2.0D 116KM LIFT NAWIGACJA K.SERWISOWA	diesel	sprawny	2010.0	191000.0	22800.0
604	BMW X3 I (E83) 2.0D 4x4 Serwis Oryginał Gwarancja 15miesięcy!!!	diesel	bezwypadkowy	2007.0	239000.0	29900.0
605	BMW X3 I (E83) 2.0d 150KM i Właściciel	diesel	sprawny	2006.0	177000.0	26900.0
606	BMW SERIA 3 WD5420J # Automat # Salon Polska # Faktura Vat 23% #	benzyna	sprawny	2017.0	26749.0	124999.0
607	BMW SERIA 5 KR6U332 Krajowy Serwisowany Fa Vat 23%	diesel	bezwypadkowy	2016.0	87559.0	111199.0
608	BMW SERIA 5 PO9C521 ! 520i 184 KM ! kombi !	benzyna	sprawny	2014.0	130045.0	88599.0
609	BMW X6 I (E71) XDrive35i Nowy Model Auto Punkt	benzyna	sprawny	2015.0	1836.0	321117.0
610	BMW X4 I [F26] Xdrive 28i Auto Punkt	benzyna	sprawny	2014.0	200.0	237528.0
611	BMW SERIA 5 III (E34) E34 *Stan Kolekcjonerski*	benzyna	bezwypadkowy	1991.0	70958.0	25000.0
612	BMW X5 II (E70) 40d Xdrive Mpakiet Salon Polska	diesel	bezwypadkowy	2011.0	125467.0	109900.0
613	BMW Luxuryline Panorama X-drive Harman/Kardon f.VAT Gwarancja !!!	diesel	sprawny	2018.0	4500.0	299900.0
614	BMW SERIA 3 IV (E46) Compact/Przebieg gwarantowany/Klimatyzacja/VIN	benzyna	bezwypadkowy	2005.0	150000.0	8700.0
615	BMW X3 I (E83) 2.0d Xenon Navi Klimatronik	diesel	uszkodzony	2006.0	277000.0	14900.0
616	BMW SERIA 3 320 2.0 Diesel* Skóra* Climatronik* Gwarancja	diesel	sprawny	2005.0	220794.0	19900.0
617	BMW SERIA 3 Gran Turismo 2,0D 190KM Krajowy Bezwypadkowy FV23%	diesel	bezwypadkowy	2016.0	99000.0	94710.0
618	BMW SERIA 1 118 118d 143km LIFT Bezwypadkowy ZADBANY	diesel	bezwypadkowy	2008.0	191000.0	19900.0
619	BMW SERIA 3 IV (E46) 316 Salon PL	benzyna	sprawny	2000.0	226000.0	8500.0
620	BMW SERIA 3 IV (E46) 2.5i Automat+szyberdach+klimatronik+serwis	benzyna	sprawny	1998.0	290000.0	9900.0
622	BMW 440i 326KM GranCoupe VAT23% HarmanKardon NaviProfessional Skóra PAPI	benzyna	bezwypadkowy	2016.0	65900.0	179949.0
623	BMW X1 I (E84) sDrive_2,0D 143KM_SUPER STAN_SUPER OKAZJA!	diesel	bezwypadkowy	2012.0	125656.0	46500.0
624	BMW SERIA 3 , Skóra, Navi, Xenon, Bi-Xenon, Klimatronic, Tempomat,	benzyna	bezwypadkowy	2009.0	139798.0	36500.0
625	BMW X6 I (E71) krajowy,2-właściciel,skóra,4x4,zarejestrowany	benzyna	sprawny	2010.0	104000.0	89990.0
626	BMW SERIA 3 IV (E46) E 46 Diesel Lift tempomat	diesel	sprawny	2003.0	189600.0	10900.0
627	BMW X6 I (E71) Head-up*automat*skóra*navigacja*	benzyna	sprawny	2015.0	14800.0	229000.0
628	BMW SERIA 1 118 Bezwypadkowa, 40 tyś Km, bardzo ładna..	diesel	bezwypadkowy	2014.0	40990.0	48900.0
629	BMW SERIA 3 320 2.0 Benzyna* Automat* Climatronik* Gwarancja	benzyna	sprawny	2005.0	157205.0	12900.0
630	BMW X6 I (E71) 3.0D 306PS+KAMERA 360'+DVD+ZAREJESTROWANA	diesel	sprawny	2011.0	220000.0	99000.0
631	BMW X1 I (E84) sDRIVE_2,0D115KM_OKAZJA_TANIE RATY W NEXT-CAR!	diesel	bezwypadkowy	2013.0	70556.0	54500.0
633	BMW X3 I (E83) 1 RĘKA OD NOWEGO, PERFEKCYJNY STAN !!	diesel	bezwypadkowy	2005.0	240000.0	20900.0
634	BMW X1 F48 2.0D 190KM Gwarancja! Zamiana! Automat! xDrive	diesel	sprawny	2016.0	10000.0	119000.0
635	BMW SERIA 3 SUPER STAN* SERWISOWANY* SPRAWDŹ JAKI	diesel	sprawny	2009.0	180000.0	17500.0
636	BMW SERIA 1 2.0D 144KM!Opłacona!Stan BDB!Serwis!Climatronic!	diesel	sprawny	2007.0	218000.0	18900.0
637	BMW X3 I (E83) SportPakiet 2.0 d Xenon Klimatronik Gwarancja !!!	diesel	sprawny	2005.0	222000.0	27880.0
638	BMW SERIA 4 I (F32) 440i xDrive M-pakiet	benzyna	bezwypadkowy	2016.0	26343.0	229000.0
639	BMW SERIA 1 118 Uszkodzony / Faktura VAT 23%	diesel	uszkodzony	2008.0	166000.0	9840.0
640	BMW SERIA 3 318 2,0 d 178 KM	diesel	sprawny	2009.0	300000.0	25900.0
641	BMW SERIA 5 IV (E39) 530i M-pakiet 62.000km!!!	benzyna	bezwypadkowy	2001.0	62000.0	49900.0
642	BMW SERIA 1 ŚW.ZAREJ.Przeb 72Tyś.Klima,Alu,Jak NOWA!!!	benzyna	sprawny	2012.0	72000.0	38500.0
643	BMW SERIA 3 318d Luxury GT F34 Automat Navi Panorama !	diesel	sprawny	2014.0	53000.0	73677.0
644	BMW SERIA 1 1,6 116 KM, Opłacony, Ks. serwisowa, GWARANCJA	benzyna	sprawny	2005.0	108000.0	17000.0
645	BMW SERIA 1 135 Xdrive 1m 135m Mperformance Karbon	benzyna	bezwypadkowy	2013.0	54000.0	99999.0
646	BMW SERIA 5 520dA xDrive Luxury+Komforty Pamięci Keyles PERŁA	diesel	bezwypadkowy	2015.0	199000.0	89790.0
647	BMW SERIA 3 IV (E46) 320 2.0 (150KM), climatronic	diesel	bezwypadkowy	2001.0	307000.0	7900.0
648	BMW SERIA 3 IV (E46) 100%BEZW.ZAR.W KRAJU ZADBANE AUTKO !!	benzyna	bezwypadkowy	2001.0	238000.0	5200.0
649	BMW SERIA 5 520 d, 163 KM, skóry, nawigacja	diesel	bezwypadkowy	2007.0	270000.0	28900.0
650	BMW SERIA 3 2.0 D, 163 KM, Zarejestrowana !!	diesel	bezwypadkowy	2006.0	274000.0	18900.0
651	BMW SERIA 3 Klimatronik 6 Biegów Komputer Czarna z Niemiec	benzyna	bezwypadkowy	2006.0	151000.0	19900.0
652	BMW SERIA 7 G11/G12 2015	diesel	bezwypadkowy	2018.0	4560.0	349900.0
653	BMW X1 I (E84) Automat * Diesel * Skóra *	diesel	sprawny	2011.0	103000.0	48900.0
654	BMW SERIA 3 320 LUXURY ! ! ! MAŁY PRZEBIEG ! ! !	diesel	sprawny	2012.0	131286.0	47900.0
655	BMW SERIA 3 IV (E46) 316i	benzyna	bezwypadkowy	2001.0	230000.0	8500.0
656	BMW SERIA 5 2.0 Diesel_200 KM_Navi_Czujniki_Podgrzewane fotele_Alu_Xenony_	diesel	sprawny	2008.0	285646.0	29900.0
657	BMW SERIA 3 318 Navi Klimatronik Gwarancja !!!	diesel	sprawny	2016.0	77000.0	65900.0
658	BMW SERIA 3 Krajowy, Bezwypadkowy, KR8U158	diesel	bezwypadkowy	2016.0	70951.0	129900.0
659	BMW SERIA 3 III (E36) klima	benzyna	sprawny	2000.0	206700.0	4300.0
660	BMW SERIA 5 520 Navi Klimatronik Gwarancja !!!	diesel	sprawny	2011.0	154000.0	56900.0
661	BMW SERIA 1 116 Klimatronic dwustrefowy	benzyna	sprawny	2011.0	137000.0	25400.0
662	BMW SERIA 3 318 Klimatronik Serwisowana Gwarancja !!!	diesel	sprawny	2010.0	136000.0	29900.0
663	BMW X3 I (E83) 2,0d, 177KM	diesel	sprawny	2008.0	182000.0	29900.0
664	BMW SERIA 3 IV (E46) 316 *Gwarancja*	benzyna	sprawny	2004.0	219000.0	8900.0
665	BMW X4 I [F26] xDrive20d 190KM M Pakiet Salon PL LED NAVI Kamera Skóra Gwarancja VA	diesel	bezwypadkowy	2018.0	22162.0	184900.0
666	BMW X3 II (F25) xDrive20d184KM Salon PL NAVI Skóra Serwis ASO Xenon Automat F.Vat	diesel	bezwypadkowy	2013.0	41175.0	104900.0
667	BMW X1 I (E84) Automat * Diesel * Skóra *	diesel	sprawny	2011.0	103000.0	48900.0
668	BMW SERIA 3 320 LUXURY ! ! ! MAŁY PRZEBIEG ! ! !	diesel	sprawny	2012.0	131286.0	47900.0
669	BMW SERIA 3 IV (E46) 316i	benzyna	bezwypadkowy	2001.0	230000.0	8500.0
670	BMW SERIA 5 2.0 Diesel_200 KM_Navi_Czujniki_Podgrzewane fotele_Alu_Xenony_	diesel	sprawny	2008.0	285646.0	29900.0
671	BMW SERIA 3 318 Navi Klimatronik Gwarancja !!!	diesel	sprawny	2016.0	77000.0	65900.0
672	BMW SERIA 3 Krajowy, Bezwypadkowy, KR8U158	diesel	bezwypadkowy	2016.0	70951.0	129900.0
673	BMW SERIA 3 III (E36) klima	benzyna	sprawny	2000.0	206700.0	4300.0
674	BMW SERIA 5 520 Navi Klimatronik Gwarancja !!!	diesel	sprawny	2011.0	154000.0	56900.0
675	BMW SERIA 1 116 Klimatronic dwustrefowy	benzyna	sprawny	2011.0	137000.0	25400.0
676	BMW SERIA 3 318 Klimatronik Serwisowana Gwarancja !!!	diesel	sprawny	2010.0	136000.0	29900.0
677	BMW X3 I (E83) 2,0d, 177KM	diesel	sprawny	2008.0	182000.0	29900.0
678	BMW SERIA 5 520d Automat Zadbana	diesel	sprawny	2008.0	250000.0	26800.0
679	BMW SERIA 1 116i_1,6 Benzyna 135KM_SUPER STAN_OKAZJA!	benzyna	bezwypadkowy	2011.0	101305.0	47500.0
680	BMW SERIA 1 Seria 1 ( wszystkie ) 114d	diesel	sprawny	2013.0	55000.0	48500.0
